time,pelvis_gx,pelvis_gy,pelvis_gz,pelvis_ax,pelvis_ay,pelvis_az,tibia_r_gx,tibia_r_gy,tibia_r_gz,tibia_r_ax,tibia_r_ay,tibia_r_az,hip_flexion_r,knee_angle_r,ankle_angle_r
2.93333333,17.479677226155474,-13.744328559774571,-17.371742408084163,2.2192551122979554,-0.7374957050007741,0.8302316679072747,25.357959346674665,-4.517231595967796,-20.16100672882541,-1730.1710424506944,-877.3881031773719,-1066.677066000415,20.5263454,-29.7610229,3.42934654
2.95,18.153303511683436,-36.06609924503075,-28.042828951885415,-1.8980992407602046,-2.2887710844920646,0.7512116995153146,-37.5714919761312,-8.760396488527952,20.51759696769478,429.3324151300192,-1510.603904890116,60.67640850640351,20.45068137,-23.24006205,2.90132126
2.96666667,6.739438120139293,-20.087981252375226,5.252382767034732,2.5248980199176057,1.9002255201807554,-0.5815084652066908,-36.83873626058321,1.8415649710760285,20.853677943704707,-6.9777763772476735,1247.0083073723686,558.7284002578052,20.52314943,-17.1542929,2.50742893
2.98333333,13.433610262701304,-27.705831127016218,-14.422072698885312,3.683338526665047,-1.9788112084763927,0.6431757427296564,-30.781357960824376,39.00214858372735,-44.63278716361829,-738.5210774190836,-852.0153273940813,768.8023758646673,19.8799646,-11.26415592,2.2094427
3.0,-11.120983594814554,-22.67487591623533,23.671691282648293,-2.2825070869976414,2.3792390483048944,-3.031018787592282,27.083565381763584,-3.9612385796183442,0.09185937767290996,460.47739980229886,1255.4143863085749,-1694.605211589377,19.58142605,-6.42396524,2.3114577
3.01666667,-2.5342149854222504,-17.34590462147919,14.431374622790901,1.5766212612972608,1.9785255828205481,3.0982704786159467,12.84318634399731,-27.834099690971748,-34.87767244289231,33.998815867918246,-575.5007825291397,-35.870822654711375,19.07578172,-2.91512079,2.49327753
3.03333333,-25.7785139046556,-9.3776589268542,18.316035460489584,3.270814691673892,2.2281471087399924,-0.9480596207761361,-7.87387575176912,-31.268840466796437,-20.21642885042765,-233.36925881807375,168.8007553334468,-218.52496026051924,18.77727506,-0.95971945,2.66463917
3.05,-10.089907952504792,5.951093523469922,0.33293239359070154,-1.5149153940339195,0.0776879689258822,1.0571395771440975,-18.910361765785638,10.548846770002852,-48.409768090275186,125.82884067951933,-192.51219140794566,136.6756893856332,18.77502241,-0.80778535,2.81468782
3.06666667,-24.619843547477817,11.591907474775775,18.203543600814125,4.6175796940630764,3.18492254793705,2.6636061308845314,8.12985341690053,32.281922342426284,18.737735573082816,-932.4898336535127,-724.7300697151315,-526.4907285661812,19.4832165,-2.61150611,2.83654056
3.08333333,-12.788716085801308,19.148705850897986,-16.751687562803575,0.9387716244917644,0.23486390605470092,-0.1040759583696037,-32.09273192743347,13.233002089051318,7.2011825159245655,826.9719072153339,284.2016780229708,-176.03699767690634,20.11348136,-5.45523308,2.58778684
3.1,3.799379945959523,24.38405510926014,12.551138473895998,3.375754649697628,2.8531788587280316,0.5431677827328705,-39.154922619006484,13.053137239256193,-18.63393231936002,441.85475621779443,-782.4654000025416,397.01084315644357,20.89672566,-8.50520129,1.8823582
3.11666667,2.8655532210776546,11.589625171491193,-0.25352958802097997,0.22212017769629136,2.7187941750350175,-0.11847609478084875,-19.088603775056395,-31.106716349630123,-8.832062752076114,299.9762433270606,798.8047221828449,-240.79317999208055,21.46669983,-11.35316974,0.96651625
3.13333333,18.59554374917615,27.346114771654026,19.07326421829378,5.590257763897004,4.934986026006089,0.02678398928640413,-13.159188998299562,15.298336869079124,-40.04136902584162,-93.4392830374892,-1005.3929873913468,1613.5032764460716,21.90983652,-14.24241499,0.08489462
3.15,32.137754378676185,22.490351413311,16.775549716061313,-1.9344592262165525,1.2841914863228383,-1.7031233187505592,-28.99676653188069,28.16118099682245,-47.60379921532767,399.3108709107797,843.7683220915534,-1578.424091333092,21.56106556,-16.26078023,-0.67912016
3.16666667,19.45565675364732,23.512469248783802,12.365691445819847,-2.08342966674334,1.3763531010820578,2.612378089902104,-35.25992948450236,58.585445171437165,-34.909781538607064,363.9444560821944,334.1327721712566,-255.3572372262094,21.16701845,-18.25635831,-0.92048351
3.18333333,10.832638482752863,25.786267350707856,4.821083359725644,-4.111702355318436,-0.15944393622222372,2.205431117827408,-21.45565162335208,36.20969939886937,-7.639369555226614,-1900.6403873236711,946.4796810594509,499.399082295042,20.49538146,-19.95375347,-0.75293739
3.2,-16.728419194509442,46.7787459643625,-17.22241871214468,-0.6952317219078699,-0.42559182976347054,1.0917715632913598,37.277381354585636,42.23370718761061,21.41075782908332,1346.9793358644395,-1336.17979101096,5194.346190873307,19.76046484,-21.45619324,-0.18682072
3.21666667,-18.89974928129287,28.99249912350746,0.7195326130441132,-3.1309225047370695,-0.05752804602212458,2.212849770279507,54.323133172645704,56.230233303497634,56.66088818140814,3341.8798699937965,39.06463490306667,-7372.577219286561,18.69613179,-22.1717083,0.5516626
3.23333333,-36.72601712440611,27.637992455925314,-8.484746318978548,-2.7763548894583403,1.8545392581842453,-0.17891992843201276,56.111117539078855,-3.4204096649057836,-3.164949705174309,-3866.1574953211734,4179.771926787009,232.51992064637852,17.62792401,-22.72034235,1.57114471
3.25,-27.45975954012074,16.253906353915006,5.88632599350962,-0.8931236427502071,1.4100834359659333,0.30081587967361845,43.84605854028802,-55.534806283662,-48.13579208959017,1862.7321422598577,-3584.390716439854,6117.433926031005,16.03425721,-22.32230276,2.40585095
3.26666667,-27.16943274051794,1.4435414889285376,11.041174693124423,-1.467109173686895,1.2025089620073475,-2.86898629518862,55.74706923173831,-59.34581000045585,-56.22090528735917,-6321.51018013478,-110.21343777108486,-2221.8426906002937,14.3101154,-21.69693256,3.22367829
3.28333333,10.257727679244539,7.137676873398618,-0.15265467089719117,-1.886471245411728,1.3615194553925831,0.5935317625872724,46.96496354815544,-48.88518270014478,-58.07976522389572,3264.46914761657,424.3731403694384,-3586.0207685559467,12.46729363,-20.57025377,3.82128803
3.3,8.389676990105944,4.848904695467355,4.81585890518999,-0.8506076597567993,0.5276877889248757,-2.3357870656850177,54.86657367117228,-20.973502300330125,-21.631954141945787,3449.241144599928,1405.3152156627812,1968.3230971343137,10.69981258,-19.78595582,4.49629097
3.31666667,23.768499047498974,13.94806287789332,12.962382970271898,0.7814886251907209,0.72270057815986,-0.02206801765439863,-3.2933181464120898,-56.72190917683219,5.176678573238418,-162.32401683057853,-5488.988907309877,2118.0232909228716,8.70576447,-18.46177994,4.86827236
3.33333333,14.24137223378099,17.038788772775764,0.43240527340560064,-0.7868156852735975,-2.8583988566401297,-0.9881636047345008,42.68778383117022,-9.722937681417207,-0.9356443884768524,-4871.241287287937,2863.7382528959897,-3430.4009727353587,6.55985526,-17.1354146,5.25250415
3.35,24.80948971098248,31.319042553637836,7.985259312403244,-1.5637673744932734,-2.464235014305661,0.06199197520320319,-44.06518813562936,19.505360137092755,-19.192783282718874,4670.141163535017,3953.2774025327935,1787.9149828850257,4.67064329,-15.62994092,5.49799396
3.36666667,25.364897803616646,21.111798388910746,25.12828473123592,0.0028440022755028757,-0.013788011031342211,-2.637974110378768,-50.19155858387812,53.660996332830834,-54.37019112406728,-212.34631578741076,-3153.8017642082527,-3848.8908187423453,3.13727935,-14.45182507,5.87353031
3.38333333,19.96012688563317,14.190309648122373,18.604966987088016,0.3987358405052142,-3.316174673528805,0.5492877802848788,-58.11153498826813,-15.185514745538656,17.016814555010267,-3693.1863345557763,-2791.6854189279484,3020.3134151866357,1.30275394,-13.27713642,6.22915805
3.4,8.279813764010001,7.219216867690184,24.90093419439221,-1.2596034961579885,-2.9998068000776517,0.3436198625520337,-18.36866973803356,-22.932958959068653,43.56294528984239,2757.65924973205,1854.9375746804008,3569.517484434503,-0.35488134,-11.9862317,6.54772388
3.41666667,16.30250180990382,4.89171508003433,31.69133386725507,-0.2528282022627423,0.09194407355521202,-0.6342125073699288,-34.82203962266051,-2.514883777649621,22.041510265065888,-1747.057674122364,2825.447629401952,-2828.2688165633767,-1.89846017,-10.84805408,6.91336918
3.43333333,3.4519152601839496,-5.1961753087433475,34.78451996945203,-0.6405117437954531,-3.0743267702692036,1.2426115029553249,2.5684319708044705,-32.483078721297154,16.83864254457495,769.1038051806759,-2137.264250179937,-3043.847315634261,-3.60974015,-9.87582288,7.37063073
3.45,0.8225911403202883,-1.7654036291854143,9.020184682963201,2.7854628858150923,-1.2416395033441159,-3.3384226646308877,-21.509787531587005,-40.99831540572363,9.400810481065765,3284.560906023418,169.62592880230247,1860.1249614935837,-5.03807535,-9.15864553,7.90771017
3.46666667,-7.7694879342491845,-3.1697873446756533,8.385863969815494,-3.328958663166647,-2.7969502375598307,-0.08600406880323808,-11.754378279794901,-49.44480918967831,5.080012621874273,-1698.9998289714767,174.81506521077867,3167.7380719329917,-6.60736436,-8.35238752,8.5023617
3.48333333,-4.556624814387408,-0.7248626964902765,0.36676792105662415,3.231718707312708,-1.2011755195293614,-1.3782234487105378,10.759209037031962,-54.280262837336075,-11.690697534974634,-3178.1463418744165,-140.73735732621464,-642.5092691953837,-7.92161061,-7.96959567,9.32854021
3.5,-12.113120465014857,-4.385997505655062,14.911935174499057,0.8453516618587679,-0.5514117794357802,-0.41738383304644594,15.950751491297268,-48.31769262252366,-4.710941158620822,-206.31258589866107,-140.7861831469128,-3916.2006083996494,-9.25339947,-7.68431673,10.21681965
3.51666667,-15.961709207634895,1.7619774872400111,-6.10270028008162,-1.1415249132194425,-5.062288049829637,-0.5954764763810897,20.186496360574896,-38.337358386543286,-9.078270064768429,2777.472906164711,513.1372232896257,794.1573414061537,-10.86453291,-7.04369072,10.89623968
3.53333333,-25.376080980799756,0.3893426174924857,16.60403007962127,1.815551273779077,2.044727182109186,0.4329718268112592,-13.657145687244137,-12.60898713164793,36.36808720247815,714.1448688695357,-314.1335288649816,632.913150023582,-11.66014301,-7.0549262,11.87567352
3.55,-27.257599092694104,11.292086452281735,-3.3684092434541055,-0.5069157972332163,-3.339358664256416,-0.2218679112528209,11.721252008794485,3.6372181911172383,49.35114592020948,-1832.2485673259891,-61.69032666759983,953.4706118890839,-13.15322019,-6.74710122,12.58293176
3.56666667,-25.266181707572066,20.70507423529754,-4.77975363491759,2.1656897325514484,-0.4512603610075128,-0.7156805725443541,53.3460783208573,49.54606860641731,52.12888624344808,-123.4925337929125,-525.6214052708385,475.26159132686945,-14.35846229,-6.40543942,13.2886805
3.58333333,-28.471768983815952,22.91512912338988,-10.719800897148911,0.13827594468937257,0.8396996641191451,-0.5455077817968402,59.754435612746484,52.88392827302059,53.08251860532423,468.06505192831764,485.02781728136,35.6318080020871,-15.76355466,-6.01432095,13.98482253
3.6,-26.954733387912032,23.948409689916044,-33.53149986014033,-0.33602386559024,-1.8871552451371685,0.0730439707823829,53.47983061341082,-15.743567582307678,-22.219946417583184,626.9119806888915,1420.1793550553377,-427.4377345309421,-17.25092321,-5.69845024,14.59701554
3.61666667,-14.639522375233591,16.160981241549916,-27.43864136703776,3.1511905209516344,3.623078898461666,-0.7281725825378911,55.918164423350824,-52.09749599950306,-49.160585616362994,730.5824551708829,-547.635676348489,135.14808391121318,-18.24839322,-5.82366248,15.394154
3.63333333,-1.0611397182338624,7.7355659737412745,-33.79227256347512,-0.35830785667710424,-0.2647438941017785,-1.4209914316034387,15.048198184967896,-45.937130536883764,-1.008454105223257,-223.7941875848102,-751.0709388587475,-191.37833278848154,-19.62167667,-5.81253022,15.90285287
3.65,18.618234657438,4.672014326520991,-18.519430035378857,1.1725195309924534,3.143626742548505,-3.1847387261042766,-48.75594887498074,-54.55282815175811,44.41993891397297,-881.8004157805456,-37.65699459911743,-607.376800145566,-20.35503421,-6.56668275,16.68647378
3.66666667,13.228702527327156,-2.5449389596364966,-14.980955965210416,2.426041940833231,0.8636046908845044,-1.6968253574600256,-58.79446928807838,-6.3674719864516485,5.979183046839816,662.2550208721233,-201.95808171519238,-404.6506362823261,-21.11271596,-7.53590685,17.35763321
3.68333333,15.762825847439807,-11.27512802633509,-20.22636677641184,2.302631078947643,1.2540234983895278,-3.4082986366803314,-58.276638161238495,21.736521671442176,-23.148304834566073,-315.8564201313129,-373.8255445176312,179.29795074358282,-21.56478137,-8.70781204,17.76077774
3.7,27.187932043597673,-11.486076207884922,-22.45034976347561,1.2960714815710506,2.7772188891132332,0.21452391419042535,-47.11559278922007,7.2116948601882385,-15.709059438210456,-814.2879631294036,309.69183126487945,255.29201779004612,-21.72607918,-10.21649979,17.94990937
3.71666667,14.405091306073075,-14.58597908206772,-8.573811519914253,1.8294494635592038,2.3479938783943064,-0.02289601831680037,-9.33260921508851,14.57475303837299,20.236119668394135,460.29227818855105,-299.06842326663764,-169.9500473618905,-21.56735787,-12.33803159,17.94384226
3.73333333,3.096159793450569,-13.256021701275138,10.58759847547735,3.1447787420886977,3.820174471930378,-2.0178711928513837,38.29692958646546,38.941363112081916,56.02610403750014,589.5736270657178,-666.7337484558433,141.08224138216352,-21.32085889,-15.03711664,17.63504448
3.75,4.929743498583331,-7.426976734126153,8.285951303611107,-0.08035196785967959,1.0364395854233253,2.121695151321801,58.09405832935678,57.64353195375326,56.17365206577612,1610.1757111547668,1073.4067403217998,1710.79459991609,-21.17968884,-18.22505167,16.75518497
3.76666667,13.330924579085222,-9.032955900637335,11.907271959983465,-1.250425000339531,1.9518495614803866,-1.884817507853746,3.952359905388004,1.015361263823223,39.87342744839947,-2654.557026174138,114.56197042360533,3290.047628946032,-20.47518559,-22.23120152,15.28012895
3.78333333,20.634639174912614,-2.778998498079507,18.346403411593272,-2.120471151811297,1.6150313539866772,-0.4768198092720675,-51.87355219812256,26.873131112351775,-28.14344469990369,-1832.4682914810626,-3400.660196514281,-5155.643178964635,-19.14623629,-27.25650643,13.36800329
3.8,25.91869670808962,-4.67635830715265,13.012209294843576,-3.991642403343069,-0.7585196965921004,-0.5962317615072591,28.831992385392077,48.70111017290771,19.21708650338942,4740.17268091609,4176.788380647752,-4988.776024992773,-17.07823081,-33.22571168,10.41554907
3.81666667,31.912196934797674,-9.521686446849861,9.022677720444642,-1.409365127492084,0.9253087402476311,0.22989618391691571,-45.73791786251458,-52.77878659917191,52.88833801477241,-2477.7537332536845,6630.288519735741,10766.89776451255,-14.21821888,-39.64764442,6.59112768
3.83333333,32.83108739165214,-9.509734254040149,2.07618922583643,-1.1772355291053702,-0.27125989149653157,-1.3143954742417254,43.26601922088403,-53.594185297536065,-40.136952970606984,-4150.5222280914395,-13654.877426829053,-1685.098298424928,-11.22554963,-45.77896908,2.26818446
3.85,25.702949648347843,13.373101705695838,18.036621769505427,-3.3352546658983555,2.4551630179344386,-0.41623183350725623,49.57060324519211,-22.493208571038114,-31.04531367876199,11141.386760874097,8275.759677298549,-13393.62893342443,-8.235885,-51.33174723,-1.58155757
3.86666667,20.63391534510537,-1.7490197631667872,6.877639785395964,-0.41922033537595205,0.3145682516548331,2.260549808439399,-18.896803243393208,6.1222945275493394,33.40206888921446,-9115.466819083878,-187.44890534923726,7793.251603457968,-5.60866032,-56.12633174,-3.95161134
3.88333333,-15.551302886105683,11.776808192257414,32.44358510809374,3.036490785403494,3.3404746638106064,-0.8855636457745234,-12.518578604651145,18.23974875490984,-2.6721436638228755,-1277.6905469965452,3400.257643872965,5621.043462799267,-3.01777578,-60.39610205,-4.3552022
3.9,-4.709079402563722,-0.7394583122711054,6.39164949158312,-7.748780900486848,-3.111766755294284,3.566230573507539,48.510013389976976,44.51697246786329,46.432305113060565,7261.8223957525515,-8508.082444006915,-6993.056332455014,-1.18543561,-63.42592908,-3.44326768
3.91666667,-18.804546305644028,2.012631446894602,9.004782113181419,-0.05115604092527742,0.5062684050153622,0.7599246079395695,-14.049504102770996,-14.846000764894981,9.446520805967046,-8901.362498596627,1403.5886438818181,1523.4475968908846,1.34878184,-66.37940447,-1.76961731
3.93333333,-18.07923557396252,2.81139608798291,6.0913915296780505,-0.7500236999901754,-0.7937636824937386,0.17661592935362935,47.08159031984897,-38.883536152455044,-43.405782436771396,5535.081229111414,-446.057330667246,1446.5637140581596,3.69431126,-68.42703067,-0.23255296
3.95,-23.511486377064248,1.4959905143880612,-3.893359375747653,-1.9016632393349275,-2.137607144957872,3.3256066697572866,-7.979586610245396,57.310624436644886,-9.543061919020493,-4947.541856621154,174.33741470081804,2984.7541902967355,5.9452787,-69.71604096,0.89114811
3.96666667,-38.17288191745789,12.249771011648514,-21.18513880868212,0.4060443248357081,-1.2342969874380179,-0.9589687671748922,35.20208729585901,25.387134688674696,1.6803941540685554,13409.275622987787,3245.155404903216,-4001.1429835735266,8.2403606,-70.26237926,1.65639991
3.98333333,-12.703666883260112,8.140586232271707,-25.386061301166528,-3.9399104240357152,-4.01795839281541,1.8709552516177994,6.4516346918103284,3.988919823237252,9.510298100863091,-12021.961049393574,-2203.551183537747,16145.883014337249,10.36818929,-69.92085653,2.0928703
